time,observed,predicted,fixed_day0_anchor,model,pooling_mode,density,mix,component
11.0,3624.1133333333332,2878.282653541435,false,dual_delayed_ramp_kill,shared,30k,25-75,resistant
12.0,2743.473333333334,2979.3400500141197,false,dual_delayed_ramp_kill,shared,30k,25-75,resistant
13.0,3918.6783333333333,3055.890141440391,false,dual_delayed_ramp_kill,shared,30k,25-75,resistant
14.0,3231.2383333333332,3119.134403155033,false,dual_delayed_ramp_kill,shared,30k,25-75,resistant
0.0,50.0,50.0,true,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
1.0,165.45833333333334,66.58065666705714,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
2.0,282.01500000000004,127.47852679234653,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
3.0,432.8383333333333,247.74797531397758,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
4.0,607.8166666666667,422.6142550086113,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
5.0,879.0050000000001,621.8010189345151,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
6.0,947.1116666666667,800.0161055789276,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
7.0,1412.7849999999999,920.6691544891571,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
8.0,1018.185,972.5496379186956,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
9.0,1172.4866666666667,967.9213883380787,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
10.0,1294.5683333333334,928.2750644757078,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
11.0,1082.5033333333333,872.0567221404795,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
12.0,1456.9150000000002,810.7445099299192,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
13.0,1700.3266666666666,750.1644850519267,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
14.0,1370.07,692.8270523896749,false,dual_delayed_ramp_kill,shared,30k,50-50,sensitive
0.0,50.0,50.0,true,dual_delayed_ramp_kill,shared,30k,50-50,resistant
1.0,53.36166666666666,56.56743515510274,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
2.0,85.83833333333332,78.82410483894292,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
3.0,136.93666666666667,127.18256907176013,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
4.0,278.0416666666667,222.15494685017003,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
5.0,439.5783333333333,392.50207860614444,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
6.0,738.2216666666667,660.9284791816752,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
7.0,1333.6733333333334,1017.432904401599,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
8.0,1333.7316666666666,1407.8516107823457,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
9.0,2235.375,1765.4061968091853,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
10.0,2239.6666666666665,2053.918366856239,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
11.0,2711.556666666667,2274.207368503733,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
12.0,2136.7833333333333,2443.5036351633635,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
13.0,3352.3216666666667,2578.8084570840047,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
14.0,2315.278333333333,2691.7494543178177,false,dual_delayed_ramp_kill,shared,30k,50-50,resistant
0.0,75.0,75.0,true,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
1.0,218.08333333333334,98.54722551194011,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
2.0,356.52833333333336,183.00404480643542,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
3.0,545.945,340.6571345564286,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
4.0,755.7766666666666,556.469484324259,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
5.0,1013.1566666666666,792.3768079791046,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
6.0,1191.6316666666664,1003.9902395632889,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
7.0,1758.6866666666667,1159.7513476209936,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
8.0,1400.4566666666667,1248.2842474649099,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
9.0,1660.7133333333334,1274.8027048625527,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
10.0,2107.1266666666666,1253.572332728234,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
11.0,1744.1750000000002,1201.0162302402716,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
12.0,1827.7083333333333,1131.2787906096758,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
13.0,1923.9083333333335,1054.4965540157018,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
14.0,1647.07,976.9851525215427,false,dual_delayed_ramp_kill,shared,30k,75-25,sensitive
0.0,25.0,25.0,true,dual_delayed_ramp_kill,shared,30k,75-25,resistant
1.0,28.45,28.268909621108126,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
2.0,45.685,39.27998291344162,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
3.0,72.71833333333332,62.86101549709477,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
4.0,127.53333333333332,108.25384120477707,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
5.0,211.36,188.623056593849,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
6.0,311.8583333333333,317.5319147385752,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
7.0,585.2883333333333,502.32755794624677,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
8.0,720.1316666666667,737.8421962796148,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
9.0,1168.5216666666668,1005.5619440882429,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
10.0,1358.1716666666664,1280.4603369684717,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
11.0,1719.3033333333333,1541.060126474134,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
12.0,1458.7166666666665,1775.4169088475737,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
13.0,2386.6633333333334,1980.5957646067266,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
14.0,1738.6666666666667,2158.8572486070316,false,dual_delayed_ramp_kill,shared,30k,75-25,resistant
0.0,16.75,16.75,true,dual_time_decay_kill,shared,20k,25-75,sensitive
1.0,99.62333333333333,22.604638862654728,false,dual_time_decay_kill,shared,20k,25-75,sensitive
2.0,151.64666666666665,51.31725302524661,false,dual_time_decay_kill,shared,20k,25-75,sensitive
3.0,256.715,120.96492074044048,false,dual_time_decay_kill,shared,20k,25-75,sensitive
4.0,308.39166666666665,249.20120329859094,false,dual_time_decay_kill,shared,20k,25-75,sensitive
5.0,458.41,432.8488998612833,false,dual_time_decay_kill,shared,20k,25-75,sensitive
6.0,443.1983333333333,635.1989700566015,false,dual_time_decay_kill,shared,20k,25-75,sensitive
7.0,684.745,805.4731216913652,false,dual_time_decay_kill,shared,20k,25-75,sensitive
8.0,381.4466666666667,915.7329173537047,false,dual_time_decay_kill,shared,20k,25-75,sensitive
9.0,434.4266666666667,972.9554082966254,false,dual_time_decay_kill,shared,20k,25-75,sensitive
10.0,381.8066666666667,999.5995288547556,false,dual_time_decay_kill,shared,20k,25-75,sensitive
11.0,827.9266666666667,1014.3393831072628,false,dual_time_decay_kill,shared,20k,25-75,sensitive
12.0,564.2466666666667,1027.476017691601,false,dual_time_decay_kill,shared,20k,25-75,sensitive
13.0,1105.2716666666665,1043.494630577004,false,dual_time_decay_kill,shared,20k,25-75,sensitive
14.0,404.80333333333334,1063.6859438631266,false,dual_time_decay_kill,shared,20k,25-75,sensitive
0.0,50.25,50.25,true,dual_time_decay_kill,shared,20k,25-75,resistant
1.0,88.58666666666666,56.973145495983914,false,dual_time_decay_kill,shared,20k,25-75,resistant
2.0,143.335,80.10800235910959,false,dual_time_decay_kill,shared,20k,25-75,resistant
3.0,247.62666666666667,132.3105262630845,false,dual_time_decay_kill,shared,20k,25-75,resistant
4.0,494.3083333333334,241.64497761606071,false,dual_time_decay_kill,shared,20k,25-75,resistant
5.0,903.3716666666666,454.3083244101745,false,dual_time_decay_kill,shared,20k,25-75,resistant
6.0,1360.0966666666666,812.6606429312648,false,dual_time_decay_kill,shared,20k,25-75,resistant
7.0,2438.3766666666666,1291.9121157080542,false,dual_time_decay_kill,shared,20k,25-75,resistant
8.0,1945.3233333333335,1770.05169255788,false,dual_time_decay_kill,shared,20k,25-75,resistant
9.0,3250.286666666667,2126.6585921809155,false,dual_time_decay_kill,shared,20k,25-75,resistant
10.0,3135.64,2337.9658394366693,false,dual_time_decay_kill,shared,20k,25-75,resistant
11.0,3987.5866666666666,2444.2843605239586,false,dual_time_decay_kill,shared,20k,25-75,resistant
12.0,2308.2483333333334,2489.5921766025817,false,dual_time_decay_kill,shared,20k,25-75,resistant
13.0,3826.773333333333,2501.5687097553223,false,dual_time_decay_kill,shared,20k,25-75,resistant
14.0,2159.3716666666664,2501.5827639812874,false,dual_time_decay_kill,shared,20k,25-75,resistant
0.0,33.5,33.5,true,dual_time_decay_kill,shared,20k,50-50,sensitive
1.0,154.28,44.433089170209705,false,dual_time_decay_kill,shared,20k,50-50,sensitive
2.0,285.20666666666665,96.42638323657704,false,dual_time_decay_kill,shared,20k,50-50,sensitive
3.0,425.075,211.4206769922099,false,dual_time_decay_kill,shared,20k,50-50,sensitive
4.0,562.615,400.5155055002754,false,dual_time_decay_kill,shared,20k,50-50,sensitive
5.0,850.4516666666667,644.0107845330189,false,dual_time_decay_kill,shared,20k,50-50,sensitive
6.0,932.2550000000001,892.9912629233704,false,dual_time_decay_kill,shared,20k,50-50,sensitive
7.0,1392.045,1096.9385113242702,false,dual_time_decay_kill,shared,20k,50-50,sensitive
8.0,999.73,1230.6381570374351,false,dual_time_decay_kill,shared,20k,50-50,sensitive
9.0,1287.6316666666664,1299.218578447829,false,dual_time_decay_kill,shared,20k,50-50,sensitive
10.0,1285.185,1324.2363961070837,false,dual_time_decay_kill,shared,20k,50-50,sensitive
11.0,1589.9216666666669,1327.5414669398056,false,dual_time_decay_kill,shared,20k,50-50,sensitive
12.0,1183.66,1323.9276685077855,false,dual_time_decay_kill,shared,20k,50-50,sensitive
13.0,1283.0133333333333,1321.265079047971,false,dual_time_decay_kill,shared,20k,50-50,sensitive
14.0,1010.3066666666667,1322.9864689671285,false,dual_time_decay_kill,shared,20k,50-50,sensitive
0.0,33.5,33.5,true,dual_time_decay_kill,shared,20k,50-50,resistant
1.0,51.281666666666666,37.97392699973064,false,dual_time_decay_kill,shared,20k,50-50,resistant
2.0,89.81333333333333,53.29605674122817,false,dual_time_decay_kill,shared,20k,50-50,resistant
3.0,141.95833333333334,87.3903619750183,false,dual_time_decay_kill,shared,20k,50-50,resistant
4.0,269.67333333333335,156.99445898467172,false,dual_time_decay_kill,shared,20k,50-50,resistant
5.0,503.14333333333326,288.43191326735257,false,dual_time_decay_kill,shared,20k,50-50,resistant
6.0,640.2366666666667,507.99047655177765,false,dual_time_decay_kill,shared,20k,50-50,resistant
7.0,1228.7583333333334,816.4452148011814,false,dual_time_decay_kill,shared,20k,50-50,resistant
8.0,1159.7433333333333,1168.1701234894656,false,dual_time_decay_kill,shared,20k,50-50,resistant
9.0,2141.5383333333334,1492.31451527955,false,dual_time_decay_kill,shared,20k,50-50,resistant
10.0,2331.901666666666,1741.6736027744532,false,dual_time_decay_kill,shared,20k,50-50,resistant
11.0,3319.126666666667,1910.6888162075024,false,dual_time_decay_kill,shared,20k,50-50,resistant
12.0,1939.1216666666667,2016.7585536352929,false,dual_time_decay_kill,shared,20k,50-50,resistant
13.0,3037.8416666666667,2079.7972953156027,false,dual_time_decay_kill,shared,20k,50-50,resistant
14.0,1923.26,2114.39923601866,false,dual_time_decay_kill,shared,20k,50-50,resistant
0.0,50.25,50.25,true,dual_time_decay_kill,shared,20k,75-25,sensitive
1.0,216.94833333333335,65.66691729039772,false,dual_time_decay_kill,shared,20k,75-25,sensitive
2.0,395.03833333333336,137.6028768616375,false,dual_time_decay_kill,shared,20k,75-25,sensitive
3.0,575.9033333333333,286.8746116825015,false,dual_time_decay_kill,shared,20k,75-25,sensitive
4.0,750.965,515.4593097150146,false,dual_time_decay_kill,shared,20k,75-25,sensitive
5.0,1098.7666666666667,793.0671153936555,false,dual_time_decay_kill,shared,20k,75-25,sensitive
6.0,1222.9466666666665,1069.1147360225777,false,dual_time_decay_kill,shared,20k,75-25,sensitive
7.0,1636.885,1299.710547220632,false,dual_time_decay_kill,shared,20k,75-25,sensitive
8.0,1417.09,1463.587250974666,false,dual_time_decay_kill,shared,20k,75-25,sensitive
9.0,1830.3733333333337,1561.2594808152644,false,dual_time_decay_kill,shared,20k,75-25,sensitive
10.0,2137.61,1606.4236803413478,false,dual_time_decay_kill,shared,20k,75-25,sensitive
11.0,2132.978333333333,1617.0523461728085,false,dual_time_decay_kill,shared,20k,75-25,sensitive
12.0,1500.195,1609.2511469808614,false,dual_time_decay_kill,shared,20k,75-25,sensitive
13.0,1762.6516666666669,1594.5972660702805,false,dual_time_decay_kill,shared,20k,75-25,sensitive
14.0,1454.5266666666666,1580.123841116488,false,dual_time_decay_kill,shared,20k,75-25,sensitive
0.0,16.75,16.75,true,dual_time_decay_kill,shared,20k,75-25,resistant
1.0,26.93166666666667,18.983146959113856,false,dual_time_decay_kill,shared,20k,75-25,resistant
2.0,42.105,26.60049435167099,false,dual_time_decay_kill,shared,20k,75-25,resistant
3.0,64.44166666666668,43.37155086398789,false,dual_time_decay_kill,shared,20k,75-25,resistant
4.0,128.0016666666667,77.05954543422669,false,dual_time_decay_kill,shared,20k,75-25,resistant
5.0,186.15166666666664,139.8991111007126,false,dual_time_decay_kill,shared,20k,75-25,resistant
6.0,262.3983333333333,246.18088673420945,false,dual_time_decay_kill,shared,20k,75-25,resistant
7.0,430.875,405.44688492476087,false,dual_time_decay_kill,shared,20k,75-25,resistant
8.0,525.69,613.8481705978269,false,dual_time_decay_kill,shared,20k,75-25,resistant
9.0,900.48,850.7000550948954,false,dual_time_decay_kill,shared,20k,75-25,resistant
10.0,1261.5033333333333,1085.87584651339,false,dual_time_decay_kill,shared,20k,75-25,resistant
11.0,1896.801666666667,1293.6195900954574,false,dual_time_decay_kill,shared,20k,75-25,resistant
12.0,1271.0700000000004,1461.2851390867418,false,dual_time_decay_kill,shared,20k,75-25,resistant
13.0,2274.6516666666666,1588.3011532572514,false,dual_time_decay_kill,shared,20k,75-25,resistant
14.0,1507.9783333333335,1680.370499440994,false,dual_time_decay_kill,shared,20k,75-25,resistant
0.0,25.0,25.0,true,dual_time_decay_kill,shared,30k,25-75,sensitive
1.0,92.28666666666668,29.612994326159107,false,dual_time_decay_kill,shared,30k,25-75,sensitive
2.0,166.93666666666667,55.17964441002113,false,dual_time_decay_kill,shared,30k,25-75,sensitive
3.0,254.01833333333335,110.00613354061151,false,dual_time_decay_kill,shared,30k,25-75,sensitive
4.0,304.3333333333333,198.97135083681854,false,dual_time_decay_kill,shared,30k,25-75,sensitive
5.0,467.26833333333326,312.8883581685619,false,dual_time_decay_kill,shared,30k,25-75,sensitive
6.0,478.9883333333334,424.38974101906393,false,dual_time_decay_kill,shared,30k,25-75,sensitive
7.0,644.6283333333333,503.4020428728873,false,dual_time_decay_kill,shared,30k,25-75,sensitive
8.0,433.00666666666666,540.199590313827,false,dual_time_decay_kill,shared,30k,25-75,sensitive
9.0,360.13166666666666,546.713096051115,false,dual_time_decay_kill,shared,30k,25-75,sensitive
10.0,420.3900000000001,539.3803837223584,false,dual_time_decay_kill,shared,30k,25-75,sensitive
11.0,492.47499999999997,528.7581548043227,false,dual_time_decay_kill,shared,30k,25-75,sensitive
12.0,788.84,519.603200090802,false,dual_time_decay_kill,shared,30k,25-75,sensitive
13.0,1077.7166666666667,513.5732996129449,false,dual_time_decay_kill,shared,30k,25-75,sensitive
14.0,921.545,511.0459339248719,false,dual_time_decay_kill,shared,30k,25-75,sensitive
0.0,75.0,75.0,true,dual_time_decay_kill,shared,30k,25-75,resistant
1.0,87.41333333333334,84.91019153073705,false,dual_time_decay_kill,shared,30k,25-75,resistant
2.0,146.07000000000002,118.82729859086047,false,dual_time_decay_kill,shared,30k,25-75,resistant
3.0,261.51,194.49325429147225,false,dual_time_decay_kill,shared,30k,25-75,resistant
4.0,490.7949999999999,350.28105216729125,false,dual_time_decay_kill,shared,30k,25-75,resistant
5.0,872.2133333333333,646.0381289389325,false,dual_time_decay_kill,shared,30k,25-75,resistant
6.0,1398.1966666666667,1125.5604875593224,false,dual_time_decay_kill,shared,30k,25-75,resistant
7.0,2656.3349999999996,1727.282787951106,false,dual_time_decay_kill,shared,30k,25-75,resistant
8.0,2187.6316666666667,2276.6953586384234,false,dual_time_decay_kill,shared,30k,25-75,resistant
9.0,3209.313333333333,2650.7069750297906,false,dual_time_decay_kill,shared,30k,25-75,resistant
10.0,3193.9033333333336,2859.968669877674,false,dual_time_decay_kill,shared,30k,25-75,resistant
11.0,3624.1133333333332,2967.697313321794,false,dual_time_decay_kill,shared,30k,25-75,resistant
12.0,2743.473333333334,3023.130237061051,false,dual_time_decay_kill,shared,30k,25-75,resistant
13.0,3918.6783333333333,3052.4517624560353,false,dual_time_decay_kill,shared,30k,25-75,resistant
14.0,3231.2383333333332,3067.6597726924747,false,dual_time_decay_kill,shared,30k,25-75,resistant
0.0,50.0,50.0,true,dual_time_decay_kill,shared,30k,50-50,sensitive
1.0,165.45833333333334,58.456010968288716,false,dual_time_decay_kill,shared,30k,50-50,sensitive
2.0,282.01500000000004,105.61243410463925,false,dual_time_decay_kill,shared,30k,50-50,sensitive
3.0,432.8383333333333,200.49418022014515,false,dual_time_decay_kill,shared,30k,50-50,sensitive
4.0,607.8166666666667,343.2789941320458,false,dual_time_decay_kill,shared,30k,50-50,sensitive
5.0,879.0050000000001,515.7103688860119,false,dual_time_decay_kill,shared,30k,50-50,sensitive
6.0,947.1116666666667,682.3334525293317,false,dual_time_decay_kill,shared,30k,50-50,sensitive
7.0,1412.7849999999999,807.6889200714783,false,dual_time_decay_kill,shared,30k,50-50,sensitive
8.0,1018.185,876.4020733980535,false,dual_time_decay_kill,shared,30k,50-50,sensitive
9.0,1172.4866666666667,897.3258338744153,false,dual_time_decay_kill,shared,30k,50-50,sensitive
10.0,1294.5683333333334,890.1626656712807,false,dual_time_decay_kill,shared,30k,50-50,sensitive
