workbook,sheet,series,day,value
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 40k 3-1,Mean Cells,11.0,18.290321180555555
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 40k 3-1,SD Cells,11.0,3.009092818949543
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 40k 3-1,SEM Cells,11.0,1.7373005490370887
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 40k 3-1,N Samples,13.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 40k 3-1,Mean Cells,13.0,23.959418402777782
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 40k 3-1,SD Cells,13.0,4.204926244957649
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 40k 3-1,SEM Cells,13.0,2.4277152994488214
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 40k 3-1,N Samples,14.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 40k 3-1,Mean Cells,14.0,21.701562499999998
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 40k 3-1,SD Cells,14.0,3.785898709016454
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 40k 3-1,SEM Cells,14.0,2.1857896387753066
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,0.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,0.0,33.25
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,1.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,1.0,21.356770833333332
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,1.0,4.472512903395672
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,1.0,2.582206528729566
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,2.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,2.0,29.404578993055555
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,2.0,9.398196961995598
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,2.0,5.426051545905282
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,3.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,3.0,44.191124131944456
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,3.0,9.693110414137077
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,3.0,5.596319906886807
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,4.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,4.0,48.50874565972222
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,4.0,7.141627452578984
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,4.0,4.123220532198498
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,5.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,6.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,6.0,39.44338107638889
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,6.0,6.47498357479718
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,6.0,3.738333509907557
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,7.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,7.0,38.541341145833336
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,7.0,7.766595824304637
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,7.0,4.484046189849305
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,8.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,8.0,28.367035590277776
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,8.0,10.633309152496599
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,8.0,6.1391439015704234
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,9.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,9.0,43.442708333333336
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,9.0,30.75414384380148
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,9.0,17.755913226915258
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,10.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,10.0,24.61377387152778
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,10.0,7.686426748274937
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,10.0,4.437760552222875
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,11.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,11.0,21.60954861111111
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,11.0,8.518301604529949
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,11.0,4.918043724413788
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,13.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,13.0,17.972981770833332
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,13.0,6.239541444802354
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,13.0,3.6024009327764657
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,N Samples,14.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,Mean Cells,14.0,18.11189887152778
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SD Cells,14.0,8.139024879093967
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 40k 3-1,SEM Cells,14.0,4.699068204885963
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,0.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,0.0,100.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,1.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,1.0,258.53682725694443
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,1.0,13.92362011344707
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,1.0,8.038805820592755
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,2.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,2.0,203.39583333333334
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,2.0,26.365394401800593
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,2.0,15.222067555170225
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,3.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,3.0,485.6729600694444
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,3.0,286.59774545821404
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,3.0,165.46728548943972
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,4.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,4.0,272.6723741319445
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,4.0,65.31430340949397
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,4.0,37.70923065540424
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,5.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,5.0,1194.7052517361112
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,5.0,696.0402148367103
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,5.0,401.8590054027797
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,6.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,6.0,444.5327039930556
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,6.0,44.534110272093315
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,6.0,25.711780553713556
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,7.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,7.0,781.0074218750001
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,7.0,38.992072011839866
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,7.0,22.51208327229702
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,8.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,8.0,19.174211349826386
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,8.0,19.23638699676405
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,8.0,11.106133210817541
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,9.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,9.0,57.830078125
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,9.0,14.901098276150984
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,9.0,8.60315310095684
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,10.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,10.0,60.66451822916667
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,10.0,11.64355012043337
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,10.0,6.722406796355106
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,11.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,11.0,49.21859809027777
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,11.0,11.757134656204267
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,11.0,6.787984858658212
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,12.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,12.0,52.343532986111114
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,12.0,12.112047483563723
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,12.0,6.992893875073045
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,13.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,13.0,51.49924045138889
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,13.0,17.54022413703989
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,13.0,10.126853127166353
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,N Samples,14.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,Mean Cells,14.0,45.41838107638889
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SD Cells,14.0,12.131876015099236
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 30k,SEM Cells,14.0,7.004341883092708
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,0.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,0.0,100.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,1.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,1.0,60.93676215277777
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,1.0,1.8285239111627543
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,1.0,1.0556987723294835
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,2.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,2.0,87.68799913194444
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,2.0,10.004986387076174
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,2.0,5.7763815838169705
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,3.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,3.0,106.46915798611111
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,3.0,31.637911574780006
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,3.0,18.266156764296813
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,4.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,4.0,129.00930555555556
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,4.0,23.912892581713443
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,4.0,13.806114969154862
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,5.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,5.0,124.34296875
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,5.0,8.149006599029454
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,5.0,4.704831153577692
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,6.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,6.0,110.56111111111112
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,6.0,5.236035304826344
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,6.0,3.023026392727874
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,7.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,7.0,103.77415364583334
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,7.0,5.444583077817411
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,7.0,3.1434315056031634
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,8.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,8.0,109.02862413194445
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,8.0,3.9140530604981016
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,8.0,2.2597795881010576
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,9.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,9.0,105.85756076388888
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,9.0,20.397474207068903
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,9.0,11.77648722423968
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,10.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,10.0,103.17624131944444
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,10.0,7.539740968514518
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,10.0,4.353071477791906
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,11.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,11.0,115.20024739583333
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,11.0,31.313147103154733
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,11.0,18.078653909180737
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,12.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,12.0,130.47346788194446
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,12.0,15.53626919009873
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,12.0,8.969869199105991
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,13.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,13.0,96.040576171875
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,13.0,13.582181630699537
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,13.0,7.841676220666769
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,N Samples,14.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,Mean Cells,14.0,91.61597222222224
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SD Cells,14.0,34.16424847777773
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 30k,SEM Cells,14.0,19.724738055306236
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,0.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,0.0,133.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,1.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,1.0,244.5380425347222
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,1.0,22.813232836730805
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,1.0,13.171226119372141
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,2.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,2.0,326.96480034722225
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,2.0,72.03234598789486
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,2.0,41.58789434647136
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,3.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,3.0,376.2115451388889
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,3.0,54.28833410708951
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,3.0,31.343384310584472
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,4.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,4.0,832.8279296875002
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,4.0,775.0127559762651
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,4.0,447.45382328829044
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,5.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,5.0,976.732009548611
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,5.0,700.7918067712297
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,5.0,404.6023382852537
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,6.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,6.0,620.406662326389
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,6.0,52.491523453257585
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,6.0,30.305995195911823
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,7.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,7.0,966.6785373263889
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,7.0,115.5213581562294
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,7.0,66.69628722865022
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,8.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,8.0,40.89040798611111
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,8.0,2.90702961578562
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,8.0,1.6783743312160422
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,9.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,9.0,56.81464843749999
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,9.0,4.641418245837241
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,9.0,2.679724073655772
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,10.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,10.0,51.28294270833334
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,10.0,5.902481729939739
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,10.0,3.407799415667556
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,11.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,11.0,40.4482421875
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,11.0,3.3488376296278184
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,11.0,1.9334523069379694
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,12.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,12.0,40.47797309027777
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,12.0,7.40568115234077
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,12.0,4.275672006836482
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,13.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,13.0,37.99049479166667
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,13.0,8.020968614634636
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,13.0,4.630908388820847
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,N Samples,14.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,Mean Cells,14.0,33.69752604166667
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SD Cells,14.0,9.034433919763657
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu 40k,SEM Cells,14.0,5.2160328555514335
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,N Samples,0.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,Mean Cells,0.0,133.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,SD Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,SEM Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,N Samples,1.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,Mean Cells,1.0,83.54937065972223
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,SD Cells,1.0,4.800336502930867
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,SEM Cells,1.0,2.7714755721679234
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,N Samples,2.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,Mean Cells,2.0,117.66200086805556
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,SD Cells,2.0,22.9918889445345
ALL Tyknu-cpr LR data.xlsx,1 - mono Tyknu-cpr 40k,SEM Cells,2.0,13.274373271304976
