model,parameter,environments_fit,value_mean,value_sd,value_min,value_max,observed_span,coefficient_of_variation,lower_bound,upper_bound,bound_range_fraction,minimum_boundary_margin_fraction,near_optimization_bound,stability_class
A2780cis|allee_growth|independent_diagnostic,allee_threshold_20k,1,65.28534819710205,0.0,65.28534819710205,65.28534819710205,0.0,0.0,1.0e-6,4178.483796333333,0.0,0.015624171444679256,true,tight
A2780cis|allee_growth|independent_diagnostic,allee_threshold_30k,1,97.00137980438129,0.0,97.00137980438129,97.00137980438129,0.0,0.0,1.0e-6,4178.483796333333,0.0,0.02321449203960432,true,tight
A2780cis|allee_growth|independent_diagnostic,r_20k,1,0.5381838382216803,0.0,0.5381838382216803,0.5381838382216803,0.0,0.0,0.0001,2.0,0.0,0.2690553718794341,false,tight
A2780cis|allee_growth|independent_diagnostic,r_30k,1,0.6123423469603313,0.0,0.6123423469603313,0.6123423469603313,0.0,0.0,0.0001,2.0,0.0,0.30613648030418084,false,tight
A2780cis|allee_growth|partial_5pct,K,1,3133.894410918541,0.0,3133.894410918541,3133.894410918541,0.0,0.0,3133.8628472499995,12535.451388999998,0.0,3.3572697210902698e-6,true,tight
A2780cis|allee_growth|partial_5pct,allee_threshold,1,65.82606138146532,0.0,65.82606138146532,65.82606138146532,0.0,0.0,1.0e-6,4178.483796333333,0.0,0.015753575604381193,true,tight
A2780cis|allee_growth|partial_5pct,log_contrast_K,1,-0.0013531196423625033,0.0,-0.0013531196423625033,-0.0013531196423625033,0.0,0.0,-0.04879016416943205,0.04879016416943205,0.0,0.4861332743453827,false,tight
A2780cis|allee_growth|partial_5pct,log_contrast_r,1,-0.0016125084506186382,0.0,-0.0016125084506186382,-0.0016125084506186382,0.0,0.0,-0.04879016416943205,0.04879016416943205,0.0,0.48347506635744314,false,tight
A2780cis|allee_growth|partial_5pct,r,1,0.6909525822629162,0.0,0.6909525822629162,0.6909525822629162,0.0,0.0,0.0001,2.0,0.0,0.3454435633096236,false,tight
A2780cis|allee_growth|shared,K,1,3133.8628472508794,0.0,3133.8628472508794,3133.8628472508794,0.0,0.0,3133.8628472499995,12535.451388999998,0.0,9.359440907860853e-14,true,tight
A2780cis|allee_growth|shared,allee_threshold,1,0.29921865145267434,0.0,0.29921865145267434,0.29921865145267434,0.0,0.0,1.0e-6,4178.483796333333,0.0,7.16091448737579e-5,true,tight
A2780cis|allee_growth|shared,r,1,0.000637291348785834,0.0,0.000637291348785834,0.000637291348785834,0.0,0.0,0.0001,2.0,0.0,0.00026865910734828437,true,tight
A2780cis|baranyi_theta_logistic_growth|independent_diagnostic,K_20k,3,3834.3804238546404,3.2469840149722726,3830.6630891054056,3836.6621420123597,5.999052906954148,0.0008468079992198928,3133.8628472499995,12535.451388999998,0.0006380892846260949,0.0741151603009532,false,tight
A2780cis|baranyi_theta_logistic_growth|independent_diagnostic,K_30k,3,3783.5612054940443,44.24926431692459,3732.467461055412,3809.371425428141,76.90396437272875,0.011695136384385957,3133.8628472499995,12535.451388999998,0.008179890454811795,0.06367058196039592,false,tight
A2780cis|baranyi_theta_logistic_growth|independent_diagnostic,q0_20k,3,0.13278024795899399,0.10315628111648778,0.01799682251770812,0.21773629028798094,0.19973946777027282,0.7768947769124903,0.0001,10.0,0.019974146518492466,0.0017897001487722996,true,tight
A2780cis|baranyi_theta_logistic_growth|independent_diagnostic,q0_30k,3,0.47299678152858676,0.27257174691271513,0.2797752358195232,0.7847689657012251,0.504993729881702,0.5762655425092814,0.0001,10.0,0.05049987798695007,0.02796780325998492,true,tight
A2780cis|baranyi_theta_logistic_growth|independent_diagnostic,r_20k,3,0.9888894371024756,0.26421771405550903,0.8146314857548944,1.292897699972685,0.4782662142177907,0.2671863042947328,0.0001,2.0,0.23914506436211344,0.3535688284550802,false,moderate
A2780cis|baranyi_theta_logistic_growth|independent_diagnostic,r_30k,3,0.7067854941005827,0.044125949149334896,0.6604231636807334,0.7482696679937875,0.08784650431305407,0.0624318828239213,0.0001,2.0,0.04392544842894849,0.33017809074490395,false,tight
A2780cis|baranyi_theta_logistic_growth|independent_diagnostic,theta_20k,3,1.0720548510383194,0.3274205109536928,0.6957281314389699,1.291648150065929,0.595920018626959,0.3054139539936558,0.1,8.0,0.07543291375024797,0.07540862423278101,false,tight
A2780cis|baranyi_theta_logistic_growth|independent_diagnostic,theta_30k,3,1.5440989084655354,0.08573952885101402,1.4752635141319792,1.6401407338030367,0.1648772196710575,0.055527225866779856,0.1,8.0,0.0208705341355769,0.17408398913063025,false,tight
A2780cis|baranyi_theta_logistic_growth|partial_5pct,K,3,3819.974464804487,1.658282356160516,3818.1064178099564,3821.272769364151,3.1663515541945344,0.00043410823068038224,3133.8628472499995,12535.451388999998,0.00033678899476759634,0.07277956991219195,false,tight
A2780cis|baranyi_theta_logistic_growth|partial_5pct,log_contrast_K,3,0.0004750839276435441,0.000392205624680909,3.666220365423217e-5,0.0007926057553644186,0.0007559435517101865,0.8255501856825206,-0.04879016416943205,0.04879016416943205,0.007746884690580722,0.49187740225046217,false,tight
A2780cis|baranyi_theta_logistic_growth|partial_5pct,log_contrast_r,3,0.00026060450748588193,0.0012916436949097555,-0.0004965374600243919,0.0017520076732775239,0.0022485451333019157,4.9563367394162565,-0.04879016416943205,0.04879016416943205,0.023043016677433845,0.4820454829051878,false,tight
A2780cis|baranyi_theta_logistic_growth|partial_5pct,q0,3,0.18225624288468775,0.008867883939150327,0.17261084421959852,0.19005620253535396,0.017445358315755444,0.048656132699723076,0.0001,10.0,0.0017445532771083155,0.017251256934529197,true,tight
A2780cis|baranyi_theta_logistic_growth|partial_5pct,r,3,0.8331361266232791,0.008447185657233519,0.8260091769627196,0.842466739992701,0.01645756302998147,0.01013902216852625,0.0001,2.0,0.008229192974639468,0.41297523724322194,false,tight
A2780cis|baranyi_theta_logistic_growth|partial_5pct,theta,3,1.2785123361685786,0.01682098190423218,1.2593271001888877,1.2907299251154418,0.03140282492655411,0.01315668330165744,0.1,8.0,0.003975041129943558,0.14675026584669462,false,tight
A2780cis|baranyi_theta_logistic_growth|shared,K,3,3821.2257288112905,0.03106531535637272,3821.190269018478,3821.2481497777726,0.057880759294675954,8.129672927235456e-6,3133.8628472499995,12535.451388999998,6.156487176357763e-6,0.07310758375738705,false,tight
A2780cis|baranyi_theta_logistic_growth|shared,q0,3,0.174097206850647,0.0001728119164347592,0.17396545205739733,0.17429287047267214,0.0003274184152748105,0.0009926173978368853,0.0001,10.0,3.2742168949170544e-5,0.017386719072930462,true,tight
A2780cis|baranyi_theta_logistic_growth|shared,r,3,0.8410846720767499,0.00021904359184953922,0.8408411318798217,0.8412655710555558,0.0004244391757340926,0.0002604298938282771,0.0001,2.0,0.00021223019937701516,0.4203915855191868,false,tight
A2780cis|baranyi_theta_logistic_growth|shared,theta,3,1.261744545480143,0.0007162877870680635,1.2611231463582446,1.26252796646263,0.0014048201043854736,0.0005676963610692591,0.1,8.0,0.00017782532966904727,0.14697761346306892,false,tight
