time,observed,predicted,fixed_day0_anchor,model,pooling_mode,cell_line,density,dose,ic_label,effect_level,growth_family,joint_group
14.0,3326.884761,3573.7360786925233,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,117.62118066666666,101.18340245663538,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,206.52970666666667,127.06159449230584,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,392.79753066666666,188.924539823686,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,793.1631946666666,317.6383531250935,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1328.3501159999998,572.7696367914947,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1947.6582176666668,1032.9539636197665,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2594.510609333334,1708.9879954592182,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2352.0106483333334,2425.1577118921978,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3220.0850306666666,2948.8027153401463,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2953.806751666667,3232.4277581465576,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3595.1114196666663,3361.3738061192757,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2534.660455333333,3416.5092429183087,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3853.449228666667,3440.815437692083,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,4116.669907333334,3452.735289575721,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,73.88472200000001,95.95914389722455,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,143.64463766666665,114.3664687314104,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,301.875849,161.71373817694445,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,670.1066746666667,259.80474197095464,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1170.9108796666667,452.6002391884526,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1348.3380016666667,806.175259727631,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,1881.759761,1361.9694354681083,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,1606.1887733333333,2030.1182435529624,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,2421.258526333333,2601.2183247468265,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,1957.2380400000002,2957.8920135252133,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,2537.103395,3138.5095197597157,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2244.322531,3221.7249778613896,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,2827.4429400000004,3260.105845710147,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3433.938387333333,3279.222132906905,false,joint_anchored_linear_kill,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,79.832716,75.62887899198444,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,136.68186733333332,105.1267662036484,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,256.032137,171.62002776168416,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,551.4876543333334,313.89572017873206,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,932.248611,607.7405394899519,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1630.1435956666667,1150.743733881301,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2349.2489583333336,1932.1060028205995,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2344.200308666667,2695.6573693075084,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3261.814429,3187.080786273425,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2744.403163333333,3413.921729413381,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3624.0109566666665,3495.5189222202357,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2656.8393906666665,3515.928474257294,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3902.5750386666664,3513.6062842179213,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,2987.771682,3503.4116629584514,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,82.57476866666666,75.23128926538622,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,153.74926733333334,102.97023620112367,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,298.6227236666667,163.97932052339968,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,584.2937496666667,290.3770808203572,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1028.8575233333333,542.7303779997402,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1728.4681713333332,999.0848695661712,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2346.5103780000004,1664.0497488386745,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2305.3690973333332,2353.596793091667,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3049.6326773333335,2838.4297368492134,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,3134.858873333333,3080.7128667606808,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3720.5385029999998,3169.8237375070808,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2824.6677086666664,3186.8192901709676,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3906.9917053333334,3174.383229457512,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,4011.9759260000005,3150.8588750999616,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,66.07534733333334,74.9811200016249,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,136.019406,101.63025049204863,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,262.4119983333333,159.3253322755342,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,627.1851849999999,276.40562211173295,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1055.7064813333334,505.02917955359766,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1644.4327546666666,912.0221356296322,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,1888.7926696666666,1507.1860351757969,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,1640.846373333333,2144.5068230946763,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,2390.4506556666665,2617.3047716097535,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,1885.2126543333334,2866.916666583719,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,2693.7878856666666,2961.876312565254,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2554.914467666667,2978.4173769065073,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3229.3090276666667,2960.893085383907,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3171.784760666667,2929.784044326727,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,119.12291633333332,113.26186113689613,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,208.10995366666666,158.90860537860655,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,381.1926696666667,262.5664398162292,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,731.6507716666666,483.81190311053444,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1291.6760416666666,925.4529214331944,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1980.2315586666666,1664.2715988921245,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2670.8478393333335,2547.882024260465,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2545.009915,3232.4866520725486,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3548.7987266666664,3592.779349304898,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2897.7104553333334,3740.22631140306,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3797.833449333333,3792.910164115655,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2884.930285666667,3810.4281188709215,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,4146.366087666666,3816.0048366660762,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3326.884761,3817.719806614783,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,117.62118066666666,112.61866971848261,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,206.52970666666667,155.39271035658595,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,392.79753066666666,250.02455411948947,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,793.1631946666666,445.4236502003978,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1328.3501159999998,823.5523576170858,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1947.6582176666668,1449.7794256748198,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2594.510609333334,2223.4167172889074,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2352.0106483333334,2868.6928949767716,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3220.0850306666666,3237.045088937173,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2953.806751666667,3393.649909329804,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3595.1114196666663,3443.821587737527,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2534.660455333333,3450.255260815297,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3853.449228666667,3440.425244129754,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,4116.669907333334,3424.919155793792,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,73.88472200000001,111.17775679237201,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,143.64463766666665,147.72540789035793,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,301.875849,223.79603176470312,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,670.1066746666667,369.0590231619578,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1170.9108796666667,629.0669702757908,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1348.3380016666667,1041.6870195834988,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,1881.759761,1571.2209899793622,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,1606.1887733333333,2076.1064121650898,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,2421.258526333333,2422.6047993770244,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,1957.2380400000002,2594.532155370292,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,2537.103395,2648.5804952585804,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2244.322531,2640.462356514432,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,2827.4429400000004,2603.5121444058664,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3433.938387333333,2554.175349792278,false,joint_ic_effect_hill_ramp,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,79.832716,75.9824022820412,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,136.68186733333332,107.07226099268983,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,256.032137,177.8729210244114,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,551.4876543333334,329.261533756659,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,932.248611,640.8651158684203,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1630.1435956666667,1209.2891741534959,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2349.2489583333336,2005.7003941879962,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2344.200308666667,2756.0049043935205,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3261.814429,3221.7183867595572,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
