Image,Cells µm^2,Confluency %,Perimeter µm,Unnamed: 4
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_C1.tif,109.27638888888887,2.482196697,6022.4,2.15289711
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_C4.tif,126.01805555555556,2.862481132,5713.7,1.878131563
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_A1.tif,32.03472222222222,0.727663885,1956.3,1.70984713
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_A4.tif,67.97777777777777,1.544104973,3852.7,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_B1.tif,151.42152777777778,3.439517173,7460.8,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_B4.tif,68.67013888888889,1.559831851,4160.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_C1.tif,64.32986111111111,1.461243096,3561.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_C4.tif,77.95486111111111,1.770732916,4285.3,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_A1.tif,241.1590277777778,5.477890955,13501.7,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_A4.tif,85.92847222222223,1.951852291,4690.7,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_B1.tif,177.71805555555557,4.036838836,9057.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_B4.tif,103.71319444444444,2.355829574,5212.9,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_C1.tif,80.56180555555555,1.829949266,4564.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_C4.tif,67.63333333333334,1.536280969,3482.8,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_A1.tif,125.45902777777776,2.8497829,6429.3,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_A4.tif,83.60208333333334,1.899008718,4319.4,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_B1.tif,175.27916666666667,3.981439843,9318.9,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_B4.tif,118.63125,2.694690957,6388.0,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_C1.tif,96.27013888888888,2.18676169,5222.8,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_C4.tif,66.1888888888889,1.503470631,3413.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_A1.tif,234.39444444444447,5.324234465,11623.7,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_A4.tif,96.10138888888888,2.182928559,5195.8,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_B1.tif,113.33541666666666,2.574396901,6045.2,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_B4.tif,59.10486111111111,1.342558009,3283.7,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_C1.tif,106.60208333333334,2.42145025,5537.3,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_C4.tif,71.28472222222223,1.619221717,3662.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_A1.tif,143.99583333333334,3.270843643,7537.6,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_A4.tif,153.25972222222222,3.481271483,8230.5,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_B1.tif,122.94305555555556,2.79263297,6341.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_B4.tif,72.15625,1.639018339,3875.5,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_C1.tif,120.17013888888889,2.729646586,6530.3,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_C4.tif,42.56666666666667,0.966895415,2533.9,
