Image,Cells µm^2,Confluency %,Perimeter µm,Unnamed: 4
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-0_B3.tif,267.10069444444446,6.067152002,16926.2,5.714609129
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-0_B6.tif,420.2791666666666,9.546577903,24539.2,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-0_C3.tif,306.7652777777778,6.968127032,19376.1,10.01719067
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-0_C6.tif,541.5423611111112,12.30105308,27115.8,8.794853104
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-1_A3.tif,260.0159722222222,5.906223605,16495.1,9.981059862
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-1_A6.tif,425.76458333333335,9.671178316,25738.6,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-1_B3.tif,420.3951388888889,9.549212195,23637.2,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-1_B6.tif,397.5916666666666,9.031234761,22782.1,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-1_C3.tif,265.0833333333333,6.021327949,17042.9,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-1_C6.tif,472.32013888888895,10.72868074,24416.9,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-2_A3.tif,83.64027777777778,1.899876299,5629.7,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-2_A6.tif,434.9826388888889,9.880565058,22792.1,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-2_B3.tif,248.76736111111111,5.6507131,12490.1,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-2_B6.tif,295.9763888888889,6.723059048,18551.0,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-2_C3.tif,291.4465277777778,6.620163936,18903.8,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-2_C6.tif,181.7736111111111,4.128960169,11545.4,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-3_A3.tif,202.8548611111111,4.607817585,12337.9,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-3_A6.tif,339.20416666666665,7.704971502,20259.6,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-3_B3.tif,472.34513888888887,10.72924861,25365.8,
